Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
34838,868180,1906244,9132388,23102518,27216345,41246418,50318538,59351775,68475959,77608879,
35828,871112,7179760,9053740,18170718,32224816,36221364,50334086,59309718,73495076,77602389,
34934,6097347,6981534,9116527,18104856,27175702,41208845,50344234,59402996,68560123,77557049,
34711,937656,2010836,14090858,18125000,32263298,36271267,45359881,59312861,68515944,82538527,
34840,868743,7035137,9117139,23133054,27184025,41186441,50351457,59359718,68541381,77619857,
35779,867920,1931694,9102420,18121131,32224215,41256490,50327135,59353351,68530618,77572897,
34765,6117838,7148766,9100918,18129684,27209287,36261796,50337986,59378307,68497712,77553277,
34900,901675,1852238,9078960,23125382,32247595,41172229,50338511,54360366,68523710,82558845,
35779,871229,7231637,9144850,18118999,27220792,36266456,45368583,59404523,68460943,77613948,
34897,6055426,7038120,14083692,18114315,32212341,41238934,50363493,59298583,68492814,77607156,
34842,1023615,1989371,9114442,23109033,27228188,41195486,50381046,59336944,68496546,77600467,
34758,867829,7068519,9117130,18143966,32229840,36255843,50316599,59318856,73541091,82541192,
35980,868091,1905736,9101649,18129992,27201928,41195213,50365459,59357297,68513084,77593687,
34837,6074321,7193034,9071459,23129256,27232522,36236520,45346309,59317885,68513794,77629974,
34767,948379,7027087,9121979,18135797,32196590,41224508,50349173,59366155,68539446,77617431,
35664,868780,2039309,14071664,18127840,27259570,41209535,50307997,59334182,68501271,82564455,
34927,869093,6994605,9125878,18136604,32233890,36204498,50358210,59355548,68552500,77658346,
34821,6109711,1964496,9101644,23090916,27224734,41199866,45361825,59362070,68523681,77587271,
34801,911886,7126087,9101684,18129953,32230050,36229484,50354475,59376103,68529640,82571677,
35636,868000,1874765,9090215,18118473,27239822,41212832,50382508,54379643,68476533,77605758,
34707,866597,7225235,9133052,23143086,32218876,41210121,50325480,59390829,68470908,77622039,
34844,6166761,7001188,14086168,18111783,27180774,36227974,50360266,59357048,73564068,77605846,
35892,872850,2017813,9111488,18126139,32243192,41172218,45330364,59313855,68509829,82600767,
34754,869968,7007646,9120705,23081546,27230565,41254282,50366692,59374344,68520039,77601758,
34963,6091046,1968731,9083511,18152836,32229133,36207783,50318719,59335169,68554246,77598703,
34821,962554,7122291,9097943,18114224,27217196,41206840,50358062,59373669,68511745,77573182,
35589,870030,1866523,9098562,23111262,32224760,36265647,45389611,59363121,68576574,82579058,
34767,867971,7223112,14088111,18114872,27248074,41201725,50311766,59357984,68516943,77622812,
34892,6112577,6974097,9123255,18129608,32226667,41218133,50419212,59357517,68503989,77596442,
35888,922566,2004450,9090646,18153096,27250392,36257444,50314478,59346761,68517847,77559723,
34888,871138,7044667,9095855,23088029,32210002,41187716,50327162,59365635,73539107,82611541,
34903,868700,1922137,9077491,18125168,27240185,36219338,45417083,59381167,68548501,77598225,
34838,6181085,7160090,9131761,18142198,32225041,41223227,50325330,54361090,68535355,77606960,
35524,878376,1840958,14084980,23108304,27240303,41212427,50384508,59365094,68554045,77669921,
34880,871220,7275689,9113929,18106912,27227442,36267430,50302472,59377528,68520545,82511529,
4334274,6034065,7017318,9095153,18160903,32252807,41235563,50386772,59307056,68533848,77603065,
34855,976387,1975163,9105434,23040377,27227928,36244508,45370533,59375400,68551884,77651621,
34785,866738,7092440,9090967,18147307,32280125,41191123,50321778,59337966,68504052,77554389,
35701,869933,1905173,9093986,18149250,27228433,41235876,50356836,59382556,68514382,82628435,
34915,6090296,7189344,14105414,23098315,32239904,36215388,50313697,59339308,68512495,77673376,
34701,940434,7008397,9114231,18126117,27182019,41225894,45391779,59391780,73548266,77583231,
34876,869064,2039433,9086522,18143283,32257736,36228873,50368243,59331429,68546043,82571530,
35776,868572,7017450,9078489,18089221,27173951,41243379,50376097,59326443,68485224,77624645,
34863,6125204,1948693,9077757,23100030,32256359,41215719,50301500,59341040,68557288,77605546,
34838,903505,7123420,9117455,18164099,27198097,36237784,50373179,54408415,68508853,77560096,
35863,871017,1867801,14122857,18118733,32264300,41219465,45320460,59360541,68557040,82579223,
34896,6057606,7202163,9111752,23109993,27194067,41261675,50343886,59364941,68487185,77626833,
34988,994874,7027397,9088654,18154480,32257927,36205095,50331174,59312935,68481598,77556883,
34887,871254,2046688,9074303,18071632,27214805,41230362,50356585,59341507,68526626,77587268,
35667,867935,6975472,9092032,23085772,32228707,36226800,45391838,59308514,73510955,82570042,
34842,6074175,1933793,9085488,18157818,27196995,41237496,50335655,59363738,68520107,77596414,
34916,955056,7151920,14113637,18125640,32250232,41226330,50341798,59342527,68536061,77636747,
35553,868114,1856647,9122602,23098687,27217893,36216916,50362297,59377191,68501546,77596282,
34819,867228,7241150,9067522,18168302,27236938,41223865,50322009,59304049,68551343,82537521,
34787,6116729,6986194,9082295,18062323,32247349,36306708,45393761,59333852,68501818,77618400,
34848,909951,1989807,9090995,18154958,27234815,41181492,50312293,59351325,68535791,77598966,
35807,869872,7052035,9090698,23111688,32238754,41223905,50351156,54403041,68434352,77558372,
34817,868017,1921356,14143259,18112699,27215296,36270238,50333521,59344904,68525456,82571428,
34914,6156258,7191988,9104076,18128398,32237306,41145878,45370584,59352056,68541714,77613107,
35761,878720,1822270,9071982,23139156,27212329,36254628,50364888,59330585,73525869,77548861,
34872,869996,7264726,9077044,18083878,32223989,41245174,50354693,59331921,68540813,77595160,
35060,6096960,6995154,9106374,18109993,27173921,41161959,50304744,59358896,68530560,82608872,
34798,1002032,1964106,9064683,23109903,32251156,36273419,50306073,59367346,68529656,77603214,
35389,869154,7098602,9168857,18134860,27210536,41223819,45362725,59340903,68524495,77604417,
34791,870030,1898752,14065337,18127778,32230128,41175210,50362706,59360277,68544343,82539398,
34806,6064103,7179978,9074046,23089679,27191443,36247169,50362826,59366707,68540720,77575396,
36079,928932,7022197,9103412,18112535,32269970,41214832,50335992,59369840,68515921,77619207,
34904,866617,2028651,9100073,18130530,27184315,36203138,50343550,59376367,68516889,77628186,
34946,868675,7015706,9109842,18152643,32215558,41216799,45348407,59382331,73526362,82548125,
35902,6156443,1949917,9100947,23107674,27216044,41216344,50314898,54396172,68553968,77618299,
34829,886629,7117091,14113639,18120426,32248126,36222618,50356320,59410651,68562068,77612675,
34861,866539,1865016,9092654,18117152,27196763,41218600,50350538,59317772,68522357,77596878,
35843,6050405,7256821,9084000,23139806,27245212,36236404,45341495,59357194,68519362,82524805,
34776,981241,6974735,9108248,18117742,32226710,41194094,50366837,59330780,68534905,77615323,
34830,867962,2009190,9080045,18145674,27251259,41231091,50383850,59339115,68548283,77564325,
35804,866642,7022684,9154783,23105065,32218781,36211481,50336398,59338683,68504986,77564274,
34705,6108153,1931568,14044927,18136660,27209480,41222324,50369056,59359251,68509265,82599955,
34775,938628,7151926,9101748,18123263,32222016,36265179,45337613,59330951,68537947,77625959,
34895,870450,1856797,9095878,23117381,27198400,41224572,50374531,59333042,73553793,77599377,
35762,869776,7238480,9123170,18130949,32238379,41202897,50314751,59349123,68540354,77640481,
34835,6140717,6978538,9091361,18121950,27191482,36260037,50360330,59376074,68517837,82594313,
34839,901010,1989567,9108007,18135875,32232085,41186107,45442839,59383958,68551604,77593029,
35883,867929,7101410,14103225,23117394,27237492,36254626,50333158,54340528,68537981,77614663,
34878,6075606,1907325,9111059,18124137,32222105,41240227,50342206,59378324,68543457,77595801,
34783,993544,7175375,9090460,18143313,27209451,41190282,50329027,59341879,68522553,82576262,
34899,869896,7040948,9107515,23114616,32236152,36261631,50340377,59339980,68487337,77671718,
35705,868042,2036538,9092725,18134504,27236173,41213386,45380017,59317247,68499362,77576686,
34894,6085208,7009977,9129971,18108368,32214508,41210409,50339196,59354356,73525767,82563172,
34901,949827,1959875,14066211,23094944,27237295,36217993,50383224,59315833,68501277,77626719,
35794,869903,7114390,9112374,18145377,32215639,41211827,50282388,59372100,68555560,77567466,
34842,869176,1886570,9093985,18132066,27228937,36233280,50402726,59328551,68532548,77645992,
34688,6118147,7191500,9112214,23103695,27228997,41228961,45356095,59347147,68545683,82591282,
34976,909881,6998285,9105200,18135613,32255579,41227937,50350635,59359284,68483181,77603461,
35610,871199,2016466,9125367,18118601,27229505,36228521,50310028,59373704,68517903,77593336,
34789,870115,7030507,14096001,18139534,32253532,41245635,50364408,54322002,68491550,77567646,
34871,6183286,1947023,9101991,23096942,27213194,36261376,45374928,59386807,68479049,82590830,
35985,871508,7150119,9097466,18151952,32237604,41198099,50363898,59348319,68521652,77603631,
34818,868035,1866358,9113095,18131333,27182630,41233372,50374071,59326663,73536034,77612473,
34897,6071718,7171772,9069983,23120558,32259220,36257523,50337413,59361736,68475880,77569597,
34836,966531,7026025,9118008,18104958,27171874,41196741,50357448,59317441,68507926,82531653,
35660,871221,2015097,14115620,18119638,32232566,36247624,45334866,59339187,68524900,77606152,
34933,867950,7020252,9114360,23083347,27220403,41234355,50328116,59374306,68521488,77558201,
34821,6104571,1932061,9104803,18179070,32257785,41173973,50362624,59346409,68502902,77646572,
35685,922660,7165481,9100511,18120179,27207918,36247908,50329100,59379035,68541380,82560567,
34867,868687,1847733,9113837,23106240,32253156,41214237,45362533,59377174,68478791,77580958,
34675,867242,7210199,9107171,18112309,27186535,41218217,50342236,59384675,68492615,77622366,
34818,6136857,7019571,14095189,18117955,32245888,36236029,50336727,54383277,68548656,77582923,
35865,885464,1983316,9100327,18117728,27216749,41194144,50360738,59375205,73523285,82547075,
34762,866701,7068115,9107082,23151862,32236379,36241695,50300389,59388475,68530863,77681780,
34794,6070513,1901725,9103819,18120865,27210241,41220902,45386268,59355677,68562155,77541539,
35851,977856,7170717,9077700,18115272,27239153,41198584,50345873,59347624,68486177,77561663,
34914,869975,1822449,9110686,23132873,32226342,36202056,50316861,59292078,68552674,82640390,
34871,869977,7248178,14116210,18121245,27225245,41223370,50304601,59358180,68560080,77591174,
34851,6100094,7013755,9117389,18109774,32269834,36226551,45366607,59335049,68527327,77598648,
35410,973768,1972039,9100098,23110008,27211032,41222214,50349516,59386843,68514893,82561499,
4388973,866676,7102509,9102279,18141978,32210831,41205059,50314306,59339085,68510256,77562339,
34961,871095,1893921,9111667,18146519,27171494,36234196,50360050,59369780,73556974,77560636,
34812,6099368,7182782,9128709,23082984,32275360,41189477,50316123,59388917,68526376,77625430,
34882,900356,7000046,14066667,18124756,27210082,36267343,45337843,59368270,68552306,82575239,
35793,871043,2020268,9117583,18109810,32236870,41206699,50350271,54386808,68512427,77614172,
34789,6049745,7072992,9113886,18126218,27199674,41194636,50347166,59373431,68520655,77612820,
34899,994315,1943380,9100913,23154880,32271112,36257670,50337642,59350042,68553353,77603372,
35949,868763,7095772,9081327,18101220,27231118,41173858,50352337,59315178,68509095,82543498,
34824,871069,1861936,9110357,18127322,32222607,36221050,45388544,59353875,68533295,77602512,
34832,6092727,7198373,14120644,23113574,27208546,41220639,50338525,59352901,68501128,77628105,
34820,953408,7018935,9118065,18112056,32241084,41189251,50331429,59378131,68525676,77609238,
35831,869978,2010961,9087589,18093292,27215990,36238269,50358251,59318330,73525530,82568694,
34939,869918,7032902,9114692,23139567,32207857,41207974,45351183,59353928,68492853,77630876,
34791,6136897,1927295,9082579,18144006,27199587,41206509,50415476,59338576,68509664,77594378,
35837,907075,7160888,9114376,18118664,27247940,36215107,50330768,59351184,68502793,77580652,
34895,871133,1847835,14090218,23081727,32224144,41216231,50343480,59350988,68542068,82590545,
34763,868698,7270066,9123984,18131364,27233831,36223582,50363828,54389439,68549674,77652546,
34865,6172718,6976905,9104155,18112783,32218920,41206341,45380032,59392994,68507072,77545271,
35792,870325,1990374,9079595,18161329,27241229,41241478,50347358,59334989,68533162,77580965,
45291,870811,7090660,9048136,23086838,32246514,36221932,50323409,59362176,68487144,82600674,
34684,6091596,1896816,9084866,18115344,27166019,41206982,50344812,59297625,68502890,77602075,
34746,962218,7172152,14045378,18154946,32245651,36235308,45386098,59334765,73551814,77617136,
35923,867933,7033132,9119148,23075782,27219422,41229578,50366847,59354026,68550538,82544967,
34766,870011,2035117,9126238,18121715,32222121,41194640,50349362,59347516,68495946,77565386,
34551,6107058,7008229,9106227,18134603,27204974,36214698,50331313,59350843,68540184,77610359,
34602,923378,1959834,9116959,23094655,32213997,41243286,50362083,59366414,68512469,77638369,
34648,867962,7109498,9124145,18154071,27254043,36246782,45357896,59305968,68560430,82561151,
34691,871212,1880252,14099739,18142513,32218292,41251901,50379305,59370309,68513834,77592737,
34526,6156497,7201246,9113272,18086685,27222706,41235127,50416653,59343165,68560966,77644875,
34683,883800,6992725,9113454,23105592,32207324,36214022,50296396,54332810,68491792,77591150,
35474,869178,2054974,9109827,18141499,27235806,41216180,50386129,59358604,73573234,82554189,
34830,6063326,7005828,9071671,18115425,27223352,36298300,45343962,59328523,68525670,77642125,
34737,976181,1944771,9159447,23104913,32252753,41169071,50363544,59372636,68531258,77610749,
34568,868622,7120867,14057882,18143844,27230747,41220488,50298304,59328080,68541006,77600448,
34636,897826,1860155,9115672,18064294,32245760,36291688,50357858,59364226,68524884,82634761,
35747,6072811,7203674,9091822,23140996,27232001,41152384,45378206,59332873,68575232,77622385,
34749,934590,7031145,9109549,18144089,32255098,41253454,50309110,59401866,68545464,77573667,
34786,866788,2004508,9111372,18121039,27206240,36274501,50428680,59325602,68536766,77628123,
34678,867684,7037969,9113947,23108721,32255373,41166759,50312364,59404270,68476968,82579319,
34574,6131999,1918861,14086844,18183590,27186546,36255406,50356092,59354022,73523695,77609493,
35898,899761,7205556,9126716,18086945,32249645,41268439,45345507,59395786,68564053,77604048,
34653,869972,1833996,9109974,18128640,27167811,41150973,50320539,54370449,68502086,82564647,
34644,6054474,7228371,9115930,23133125,32249182,36242418,50350279,59380052,68567121,77564939,
34645,991599,6991327,9068986,18102781,27210988,41239396,50332825,59362199,68521613,77604251,
34705,869022,1982260,9143072,18126499,32268417,36216914,45367230,59346380,68556874,77615249,
35907,865592,7086275,14073311,23140737,27218691,41222075,50350323,59344005,68518801,82558885,
34738,6097983,1896038,9114546,18076162,32239134,41208536,50328681,59341544,68506345,77619932,
34711,947985,7186059,9080756,18106380,27208625,36232543,50317786,59337035,68501028,77623270,
34592,867862,7040465,9113065,23142524,32252930,41204357,50313121,59359797,68485735,77546066,
34637,870112,2031505,9120533,18112127,27225203,36222889,45386648,59344435,73562330,82551164,
34524,6148443,7006466,9102052,18106605,32229529,41197696,50301745,59345300,68536073,77604894,
34666,908448,1953800,14116696,23142994,27201449,41221903,50368253,59321540,68502243,77583209,
34680,867951,7138786,9105186,18098544,27227882,36228744,50326773,59401991,68522653,77555881,
35729,868675,1877498,9110042,18112997,32260617,41182742,45363942,59360604,68503024,82556497,
