Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
42060,5488083,2393728,9218991,18341067,27520453,36643223,50200516,59279221,68562466,82165064,
41915,1122087,6764366,9197763,18304800,31913153,40966875,50192855,59300770,68616160,77778172,
42124,1147981,6767628,9203628,22707679,27474560,36602661,50266990,59301253,68583092,77724292,
41762,5495717,2366224,9239097,18294434,31952277,40981899,50217427,59318967,68602108,77736178,
42270,1098633,6752879,9193038,18324345,27472030,40975404,45877639,59267715,68634963,82142378,
41859,1123740,2395001,13581468,18305539,31913828,36620806,50207800,54905705,68551084,77721832,
42089,1134615,6782423,9210972,22728278,27510133,41016976,50256112,59276098,68648062,77751298,
41953,5475384,2396576,9221439,18295378,31955731,36551514,50167753,59288737,68600310,77738803,
41985,1097641,6746297,9195150,18325083,27499123,41009893,50232020,59302374,68549807,82111843,
41845,1118211,6746779,9192967,22713615,31925775,41009750,45802479,59286878,72961181,77761846,
42107,1120532,2380201,9199464,18303773,27457885,36574399,50210413,59285003,68551593,77727655,
42051,5485297,6775316,13572467,18303464,27530196,40998849,50217508,59340952,68622138,82104967,
42024,1125611,2389543,9214889,22735507,31875466,36598642,50183671,59264141,68604811,77734520,
41863,1118171,6773796,9208111,18303251,27489850,40981095,45840998,59312105,68581048,77780999,
42202,5515400,2385271,9197682,18301652,31903368,41025231,50211176,59307714,68588965,77686580,
41939,1130984,6772709,9199843,22700364,27518174,36620257,50239267,59335257,68558610,82108370,
42032,1132285,6809375,9228642,18320110,31880964,40963795,50181395,59286647,68577994,77736181,
41856,1116784,2388852,13576054,18310433,27503094,40995722,50207566,59315760,68530121,77774111,
42089,5494965,6764014,9220433,18337112,31918671,36622390,45862572,54878923,68572713,77762183,
42019,1102525,2402708,9216225,22685323,27523094,40980504,50209983,59305629,72965771,82129674,
42081,1125384,6774699,9196278,18301560,31917111,36601908,50244861,59289532,68564990,77722787,
41866,1098204,6772131,9198733,18309420,27452904,40957703,50201144,59295529,68582858,77749621,
41865,5490747,2379811,9197024,22747990,31930323,40983963,45786077,59261301,68570062,77787574,
41884,1124771,6793400,13558935,18276545,27519608,36623509,50249314,59316604,68598943,82148186,
3751958,1117533,2383444,9228696,18339130,31921143,40971760,50170973,59286088,68587928,77762941,
42057,1092012,6784142,9201202,22681060,27514243,36533972,50247782,59313601,68595875,77799676,
42299,5541598,2390048,9203010,18294739,31910053,40972952,50212001,59319962,68596078,77703620,
43158,1125015,6767295,9239391,18312342,27533821,40970608,45882597,59321390,68540693,82146615,
42251,1115737,6767323,9195536,22743070,31894343,36605556,50186402,59291402,72980254,77803910,
43165,5491245,2359398,13561872,18280762,27481230,40996349,50202138,59363754,68520174,77749330,
44455,1144889,6756679,9215250,18310876,27495296,36535711,50223309,54881422,68639229,77736608,
42350,1118289,2402035,9223277,18311535,31931875,40973886,45821665,59327392,68579099,82184368,
43136,1090174,6778348,9192386,22688483,27497984,41001029,50230892,59297583,68561191,77750065,
43922,5472821,2394607,9197542,18295840,31900213,36594645,50169896,59308416,68617736,77738236,
44511,1148425,6747873,9195714,18335237,27509234,40981554,50249171,59312402,68576537,82161373,
44302,1149252,6753279,13569864,22682030,31922964,36603017,50213426,59322458,68653796,77737728,
46916,1081176,2375859,9226091,18279088,27512631,40981731,45849747,59306987,68595515,77781612,
44023,5492253,6776074,9191478,18309642,31918204,40988871,50234953,59325991,68547180,77755752,
42975,1150689,2395186,9196746,22704891,27524558,36622746,50200162,59285700,73006319,82118919,
46112,1107414,6778757,9213246,18306947,31952006,40953490,50227920,59330613,68606734,77763990,
44284,5468664,2413840,9191939,18335405,27474653,40954064,50195431,59322371,68579008,77785609,
42100,1104858,6779726,13573833,22708956,31928328,36604727,45878644,59296630,68600812,77771197,
41733,1153322,6766788,9223756,18278467,27507373,40991281,50223084,59314497,68614110,82126306,
41966,1100962,2395851,9192826,18299600,31957971,36627291,50196490,54899414,68593239,77756161,
41889,5473505,6772278,9196149,18299180,27510822,41013743,50260492,59312467,68595350,77750490,
41916,1093780,2392722,9188728,22701363,31934861,40970957,45767697,59321259,68624515,77750496,
41933,1147616,6775161,9204983,18328152,27555676,36582244,50241413,59332429,68573850,82179470,
42026,1094791,6777160,13586951,18306722,31939136,41020008,50216757,59274226,72966447,77796045,
41961,5475618,2392119,9215039,22703230,27466417,36551139,50247601,59334129,68561666,77753995,
42012,1113144,6761932,9180083,18273324,27495913,40996297,50218262,59330628,68618446,77778424,
41858,1156605,2386106,9182841,18299381,31899398,41020714,45845979,59311581,68597979,82147656,
41969,5497181,6782196,9218198,22700189,27511823,36578496,50216101,59254066,68552210,77766059,
42026,1111105,2384283,9204535,18339037,31894529,41013683,50188830,59313816,68610243,77766679,
41904,1122861,6763061,13587531,18306442,27493294,36597967,50226145,59293365,68583441,77726883,
41935,1137230,6773387,9212757,22705741,31928266,40981882,45780769,59348920,68596580,82106672,
42093,5486879,2358786,9181633,18281779,27534080,41012213,50201700,54867013,68586155,77787244,
41893,1091463,6755427,9186324,18296637,31894202,36618860,50240848,59328213,68537223,77721288,
41939,1123616,2402525,9181451,18304996,27489491,40974491,50218464,59248104,72981556,82118084,
41942,1124919,6794443,9200870,22725255,31920184,40984777,50222944,59304299,68592651,77754244,
41977,5483122,2390619,13589400,18291104,27526759,36627118,45819081,59284546,68555061,77737243,
41924,1115288,6745964,9218841,18307076,31920948,40970845,50244079,59326031,68581360,77780078,
42033,1115156,6761446,9173156,22707998,27485556,36598776,50218104,59281596,68584260,82134070,
41940,1111663,2375472,9179510,18265302,31956822,40984354,50178893,59264671,68609722,77722607,
42012,5504882,6768965,9212468,18313577,27503920,40988641,50251727,59295270,68546519,77781321,
41964,1132031,2428500,9205772,22718993,31923248,36641198,45804017,59296057,68583127,77757230,
42061,1127011,6762522,13588882,18309042,27511335,40980660,50247566,59303371,68568612,82090632,
42572,5512495,2397154,9204297,18301142,31933431,36554375,50171980,59302259,68562287,77753031,
41845,1115003,6773707,9173385,22697306,27497434,41000808,50219184,54886616,72984963,77750176,
42032,1126219,6763488,9186344,18283074,27493411,40961762,45821788,59311518,68585120,77707327,
41894,1110079,2390025,9191370,18299038,31859575,36600650,50206217,59297700,68597518,82147049,
41912,5488668,6767823,9198973,18333947,27519321,41007933,50203435,59315179,68619971,77787820,
42026,1109266,2393343,9194612,22700235,31901179,36562088,50186149,59305672,68569100,77736172,
41936,1124795,6769142,13597399,18280240,27498225,40984038,50200905,59319569,68577380,77707784,
41839,1101532,6770240,9179830,18309845,31893623,40992771,45872548,59309179,68643030,82147102,
41971,5505869,2387250,9199619,22701316,27529012,36588713,50200330,59313158,68583922,77757994,
41981,1125278,6761847,9230459,18264757,31894663,40962447,50227911,59318430,68579160,77746453,
42132,1112115,2379417,9193129,18346883,27488115,40990138,50189440,59342833,72982034,77759580,
41927,5484953,6775349,9193888,22707106,31905901,36580337,45811025,59337258,68623047,82109408,
41954,1157661,2389603,13597122,18299409,27505786,40983380,50192580,59296045,68578037,77798830,
41795,1119041,6765461,9187354,18300525,31924385,36603476,50202188,59348736,68627112,77744594,
42167,1105187,6769454,9202880,22739116,27487346,40979373,50261495,54889746,68588411,82135639,
41898,5477156,2369235,9194368,18292584,31919858,40954307,50204746,59310517,68584440,77716826,
42058,1149094,6753588,9196091,18327988,27546105,36625470,45881433,59289521,68590021,77768788,
41924,1121305,2398874,9195116,18321791,31914754,40974514,50191883,59290700,68616908,77684493,
42142,1092036,6788567,13578544,22710103,27479775,36565528,50232656,59316973,68597371,82131769,
41988,5477911,2391372,9210480,18279884,31911630,41019295,50216446,59278523,72969697,77781109,
42069,1152579,6750654,9202613,18303721,27488449,40977924,50212990,59323537,68573540,77789815,
41911,1152744,6753212,9230010,22729563,27489910,36611539,45833715,59275700,68622409,77751362,
42118,5474999,2418409,9191070,18296110,31885723,41011116,50184591,59304406,68595137,82180071,
41934,1111155,6778438,9193721,18314876,27502509,36561159,50272668,59333062,68623904,77772837,
42133,1156656,2398255,13591757,22699362,31936980,40962982,50223084,59327793,68580786,77747760,
41949,1112464,6764749,9207949,18318950,27493059,41010315,45838146,59271889,68609913,77758834,
42115,5476333,6788923,9192202,18296432,31893933,36614429,50241479,54922374,68633517,82125507,
41805,1092036,2379642,9207732,22734238,27508927,40975159,50176953,59285937,68550625,77795852,
42112,1151631,6758660,9198060,18282028,31932282,36586319,50244636,59307111,68566242,77798590,
41956,1096231,2392600,9196110,18332475,27496260,41012391,50186562,59279448,72934810,77705571,
41987,5480736,6766811,13582562,18307316,31911458,40957783,45873227,59302418,68591251,82151158,
41887,1109865,2396424,9219078,22702683,27510098,36594489,50213351,59272674,68563406,77790892,
42255,1154081,6764545,9206641,18281913,31948466,40995804,50197524,59318859,68601709,77716768,
41853,1103626,6758804,9230819,18331678,27487449,40955011,50239792,59279353,68612930,77800412,
42067,5497371,2384591,9203868,22731185,31923451,36623259,45782776,59300098,68576547,82158681,
41777,1125336,6761991,9196066,18266845,27534102,41010080,50247475,59314548,68566934,77754937,
42179,1141631,2376267,13581337,18317185,31944702,36590816,50193648,59306093,68571939,77724368,
41913,5491617,6778539,9208852,22695685,27504749,41005334,50246529,59264802,68568354,82162078,
42074,1088257,2385887,9205055,18303437,31903438,41002829,50223084,59344474,68564967,77741102,
3751514,1126340,6764205,9203900,18328993,27489805,36594472,45851719,54888158,72935472,77752945,
42595,1131298,6777240,9196575,22700046,27533049,41010241,50250900,59316219,68600556,77759700,
44091,5473695,2370572,9187569,18308584,31846780,36595099,50205222,59288462,68517931,82124388,
42361,1101549,6761105,13614265,18302962,27477820,40965101,50198676,59296980,68598289,77686995,
42239,1123457,2404788,9213608,18313814,31934537,40999661,50191430,59258532,68567356,77785572,
41865,1117560,6775321,9213942,22702172,27533018,36617079,45845281,59353091,68594714,77727029,
42041,5491550,2381745,9227119,18324277,31885737,40951763,50199956,59283311,68584028,82110533,
41907,1127514,6745313,9191109,18292137,27504520,36594446,50194487,59369397,68567392,77783304,
41671,1119752,6786337,9203874,22719674,31923632,40990254,50222448,59301418,68551554,77750454,
41805,5508788,2384018,13580037,18274776,27513595,40960108,45813306,59357169,72959180,77723112,
42599,1119398,6775429,9206213,18296132,31914976,36626907,50232319,59277477,68565776,82130875,
42880,1132899,2390706,9208414,22709505,27475698,40976213,50197335,59387578,68647348,77792912,
42556,1109922,6754447,9192508,18335305,31960589,40959336,50172970,54867808,68560523,77735442,
42441,5490596,6787350,9198668,18298604,27488322,36604324,50234126,59363475,68629750,77724331,
44256,1111714,2386295,9228772,22737057,31927930,40972210,45792580,59274956,68579614,82151472,
42198,1121826,6761719,13575364,18279621,27502121,36559766,50222017,59287904,68579136,77759529,
43714,1100426,2388730,9218184,18303367,31956129,41001548,50186900,59265558,68636565,77756958,
45626,5498948,6770491,9210330,18296099,27503785,40959010,50185748,59320252,68605712,77760655,
43463,1129394,2393523,9232299,22732790,31898814,36596484,45823340,59301128,68607649,82108391,
41815,1122009,6760017,9197968,18295472,27453161,40992199,50211904,59344691,72929154,77716326,
42227,5482694,6769195,9190689,18315552,27523769,36576199,50233593,59279069,68614838,77746019,
41675,1163649,2391367,13573890,22702955,31913781,40962847,50175459,59387874,68591241,77761773,
42111,1120690,6760851,9225958,18269750,27500537,41000714,50222057,59285662,68601567,82118128,
41745,1112265,2384790,9206527,18310703,31911223,36595424,45811756,59330666,68582544,77816413,
42282,5483981,6770268,9202383,22734134,27529885,40989192,50203936,59300192,68597468,77703416,
41778,1149762,2386297,9204684,18300844,31903690,36577601,50233641,54869980,68601319,82155431,
42142,1120471,6764056,9198031,18301664,27518489,40948785,50226269,59318680,68613144,77773083,
41619,1093361,6771103,13602596,22701688,31898797,40961750,45825966,59298620,68565043,77721940,
41638,5479868,2371012,9222167,18286565,27524808,36611976,50205325,59332939,72980739,77777823,
41812,1154142,6767627,9202123,18289857,31908955,40973553,50192439,59304724,68537171,82145277,
42033,1120542,2399628,9196519,18353458,27474040,36554294,50255147,59286249,68612820,77773931,
41894,1079228,6791294,9210079,22698333,31910041,40997718,50233141,59316631,68552111,77756570,
41952,5490074,2418001,9206103,18282147,27513321,40961529,45886474,59280932,68580450,77770149,
41895,1191625,6750215,13575696,18302309,31916884,36583626,50177269,59299213,68594138,82090509,
42060,1113399,6755155,9218595,22699592,27509029,41010937,50254966,59288776,68549907,77804761,
41937,5481142,2393263,9229254,18276438,31915568,36541633,50183896,59334425,68629664,77772764,
41951,1093519,6779801,9175518,18340574,27525547,41003190,50223648,59296389,68582764,77690567,
41831,1153761,2395642,9173510,22694528,31913167,40987867,45832161,54909139,68610428,82149444,
41983,1102121,6757953,9180692,18290881,27477975,36592904,50207048,59286571,72916403,77780752,
41879,5474372,6781964,13527928,18303594,27501890,40991284,50251841,59291406,68550938,77734002,
42014,1099217,2383168,9196179,22702195,31917484,40988545,50205385,59288378,68620960,77734815,
41883,1155180,6758058,9248124,18282666,27490409,36583798,45831409,59295818,68582885,82133924,
42102,1098781,2391664,9201740,18330837,31896272,40975977,50238665,59286729,68590935,77738657,
41908,5489365,6765929,9240008,18314511,27499003,36614305,50218324,59332991,68594574,77759753,
42004,1117334,2390374,9200298,22711003,31910773,40975543,50224856,59286452,68574783,77780758,
42041,1143769,6758992,13597865,18283869,27506235,41019178,50198808,59284036,68663438,82122275,
41839,5496844,6760039,9233900,18310068,31908073,36646466,45895037,59295043,68562780,77748240,
41892,1097150,2389913,9208221,22704836,27491075,40978513,50228547,59315928,68612730,77785368,
42064,1131245,6766797,9193847,18300656,31955825,36572702,50213228,59270954,72976072,82135228,
41874,1136288,2378847,9198081,18295156,27463738,41016618,50241819,54898588,68607078,77751946,
42107,5475334,6776911,9194507,22701503,31938549,40966442,45795943,59288954,68582829,77814077,
41935,1098295,2385134,13590352,18289553,27511552,36614150,50242144,59333386,68616779,77754825,
41966,1122359,6763829,9214081,18280930,31960146,41009497,50177014,59279411,68636489,82150278,
41959,1118022,6777832,9204750,18327848,27511826,36555614,50239567,59315030,68532569,77830599,
42041,5490979,2377591,9201614,22731843,31919189,41007480,50205996,59281008,68663325,77752362,
41963,1120756,6768525,9231624,18294839,27525288,41008078,45842946,59353735,68601619,77727158,
42034,1116451,2432731,9193120,18319871,31945087,36597002,50238286,59286727,68564320,82172293,
41919,5510510,6779748,13588392,22728020,27465447,40995838,50208777,59354585,72999327,77772836,
42070,1126695,2374765,9249039,18283936,27505953,40991312,50204193,59317857,68556933,77743056,
41976,1134584,6753883,9204354,18316582,31884013,36581170,50196203,59348039,68635935,77730429,
42120,1114139,6764445,9190584,22739731,27516893,41001681,45834864,59275466,68603194,82137427,
41852,5492927,2387552,9199801,18257101,31898168,36563826,50191933,59381896,68592787,77739278,
42108,1107641,6777832,9194981,18309244,27501949,40980850,50200396,54865339,68591126,77743119,
42132,1123934,2403208,13592755,22695062,31931886,40996957,50219206,59360345,68624971,77756468,
41934,1104699,6764991,9203735,18298009,27525852,36610480,45792723,59249325,68599898,82126340,
42017,5494919,6786423,9195982,18290014,31905701,40974931,50231052,59329344,68546581,77789421,
41940,1127433,2374234,9202696,22735616,27497288,36593627,50206112,59275317,72959207,77751415,
41888,1128379,6759737,9238454,18287361,31954157,40949299,50163423,59320526,68570625,82106384,
42011,1094375,2396732,9201730,18290187,27507382,40968094,50232137,59292766,68601209,77726036,
